"Notes"	"State"	"State Code"	"ICD Chapter"	"ICD Chapter Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"Mississippi"	"28"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	"2011"	"2011"	53	2978512	1.8
	"Mississippi"	"28"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	"2012"	"2012"	63	2984926	2.1
	"Mississippi"	"28"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	"2013"	"2013"	75	2991207	2.5
	"Mississippi"	"28"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	"1999"	"1999"	86	2828408	3.0
	"Mississippi"	"28"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	"2000"	"2000"	115	2844658	4.0
	"Mississippi"	"28"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	"2001"	"2001"	122	2852994	4.3
	"Mississippi"	"28"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	"2002"	"2002"	110	2858681	3.8
	"Mississippi"	"28"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	"2003"	"2003"	103	2868312	3.6
	"Mississippi"	"28"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	"2004"	"2004"	110	2889010	3.8
	"Mississippi"	"28"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	"2005"	"2005"	104	2905943	3.6
	"Mississippi"	"28"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	"2006"	"2006"	115	2904978	4.0
	"Mississippi"	"28"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	"2007"	"2007"	111	2928350	3.8
	"Mississippi"	"28"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	"2008"	"2008"	105	2947806	3.6
	"Mississippi"	"28"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	"2009"	"2009"	108	2958774	3.7
	"Mississippi"	"28"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	"2010"	"2010"	101	2967297	3.4
	"Mississippi"	"28"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	"2011"	"2011"	114	2978512	3.8
	"Mississippi"	"28"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	"2012"	"2012"	91	2984926	3.0
	"Mississippi"	"28"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	"2013"	"2013"	109	2991207	3.6
	"Mississippi"	"28"	"Diseases of the genitourinary system"	"N00-N98"	"1999"	"1999"	871	2828408	30.8
	"Mississippi"	"28"	"Diseases of the genitourinary system"	"N00-N98"	"2000"	"2000"	854	2844658	30.0
	"Mississippi"	"28"	"Diseases of the genitourinary system"	"N00-N98"	"2001"	"2001"	840	2852994	29.4
	"Mississippi"	"28"	"Diseases of the genitourinary system"	"N00-N98"	"2002"	"2002"	838	2858681	29.3
	"Mississippi"	"28"	"Diseases of the genitourinary system"	"N00-N98"	"2003"	"2003"	892	2868312	31.1
	"Mississippi"	"28"	"Diseases of the genitourinary system"	"N00-N98"	"2004"	"2004"	906	2889010	31.4
	"Mississippi"	"28"	"Diseases of the genitourinary system"	"N00-N98"	"2005"	"2005"	950	2905943	32.7
	"Mississippi"	"28"	"Diseases of the genitourinary system"	"N00-N98"	"2006"	"2006"	889	2904978	30.6
	"Mississippi"	"28"	"Diseases of the genitourinary system"	"N00-N98"	"2007"	"2007"	947	2928350	32.3
	"Mississippi"	"28"	"Diseases of the genitourinary system"	"N00-N98"	"2008"	"2008"	931	2947806	31.6
	"Mississippi"	"28"	"Diseases of the genitourinary system"	"N00-N98"	"2009"	"2009"	875	2958774	29.6
	"Mississippi"	"28"	"Diseases of the genitourinary system"	"N00-N98"	"2010"	"2010"	927	2967297	31.2
	"Mississippi"	"28"	"Diseases of the genitourinary system"	"N00-N98"	"2011"	"2011"	849	2978512	28.5
	"Mississippi"	"28"	"Diseases of the genitourinary system"	"N00-N98"	"2012"	"2012"	878	2984926	29.4
	"Mississippi"	"28"	"Diseases of the genitourinary system"	"N00-N98"	"2013"	"2013"	951	2991207	31.8
	"Mississippi"	"28"	"Pregnancy, childbirth and the puerperium"	"O00-O99"	"2001"	"2001"	12	2852994	Unreliable
	"Mississippi"	"28"	"Pregnancy, childbirth and the puerperium"	"O00-O99"	"2004"	"2004"	11	2889010	Unreliable
	"Mississippi"	"28"	"Pregnancy, childbirth and the puerperium"	"O00-O99"	"2005"	"2005"	13	2905943	Unreliable
	"Mississippi"	"28"	"Pregnancy, childbirth and the puerperium"	"O00-O99"	"2006"	"2006"	15	2904978	Unreliable
	"Mississippi"	"28"	"Pregnancy, childbirth and the puerperium"	"O00-O99"	"2007"	"2007"	11	2928350	Unreliable
	"Mississippi"	"28"	"Pregnancy, childbirth and the puerperium"	"O00-O99"	"2008"	"2008"	14	2947806	Unreliable
	"Mississippi"	"28"	"Pregnancy, childbirth and the puerperium"	"O00-O99"	"2009"	"2009"	14	2958774	Unreliable
	"Mississippi"	"28"	"Pregnancy, childbirth and the puerperium"	"O00-O99"	"2010"	"2010"	12	2967297	Unreliable
	"Mississippi"	"28"	"Pregnancy, childbirth and the puerperium"	"O00-O99"	"2011"	"2011"	18	2978512	Unreliable
	"Mississippi"	"28"	"Pregnancy, childbirth and the puerperium"	"O00-O99"	"2012"	"2012"	15	2984926	Unreliable
	"Mississippi"	"28"	"Pregnancy, childbirth and the puerperium"	"O00-O99"	"2013"	"2013"	13	2991207	Unreliable
	"Mississippi"	"28"	"Certain conditions originating in the perinatal period"	"P00-P96"	"1999"	"1999"	211	2828408	7.5
	"Mississippi"	"28"	"Certain conditions originating in the perinatal period"	"P00-P96"	"2000"	"2000"	220	2844658	7.7
	"Mississippi"	"28"	"Certain conditions originating in the perinatal period"	"P00-P96"	"2001"	"2001"	212	2852994	7.4
	"Mississippi"	"28"	"Certain conditions originating in the perinatal period"	"P00-P96"	"2002"	"2002"	222	2858681	7.8
	"Mississippi"	"28"	"Certain conditions originating in the perinatal period"	"P00-P96"	"2003"	"2003"	206	2868312	7.2
	"Mississippi"	"28"	"Certain conditions originating in the perinatal period"	"P00-P96"	"2004"	"2004"	193	2889010	6.7
	"Mississippi"	"28"	"Certain conditions originating in the perinatal period"	"P00-P96"	"2005"	"2005"	226	2905943	7.8
	"Mississippi"	"28"	"Certain conditions originating in the perinatal period"	"P00-P96"	"2006"	"2006"	217	2904978	7.5
	"Mississippi"	"28"	"Certain conditions originating in the perinatal period"	"P00-P96"	"2007"	"2007"	211	2928350	7.2
	"Mississippi"	"28"	"Certain conditions originating in the perinatal period"	"P00-P96"	"2008"	"2008"	185	2947806	6.3
	"Mississippi"	"28"	"Certain conditions originating in the perinatal period"	"P00-P96"	"2009"	"2009"	195	2958774	6.6
	"Mississippi"	"28"	"Certain conditions originating in the perinatal period"	"P00-P96"	"2010"	"2010"	178	2967297	6.0
	"Mississippi"	"28"	"Certain conditions originating in the perinatal period"	"P00-P96"	"2011"	"2011"	160	2978512	5.4
	"Mississippi"	"28"	"Certain conditions originating in the perinatal period"	"P00-P96"	"2012"	"2012"	152	2984926	5.1
	"Mississippi"	"28"	"Certain conditions originating in the perinatal period"	"P00-P96"	"2013"	"2013"	169	2991207	5.6
	"Mississippi"	"28"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	"1999"	"1999"	107	2828408	3.8
	"Mississippi"	"28"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	"2000"	"2000"	134	2844658	4.7
	"Mississippi"	"28"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	"2001"	"2001"	132	2852994	4.6
	"Mississippi"	"28"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	"2002"	"2002"	104	2858681	3.6
	"Mississippi"	"28"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	"2003"	"2003"	120	2868312	4.2
	"Mississippi"	"28"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	"2004"	"2004"	121	2889010	4.2
	"Mississippi"	"28"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	"2005"	"2005"	119	2905943	4.1
	"Mississippi"	"28"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	"2006"	"2006"	135	2904978	4.6
	"Mississippi"	"28"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	"2007"	"2007"	119	2928350	4.1
	"Mississippi"	"28"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	"2008"	"2008"	119	2947806	4.0
	"Mississippi"	"28"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	"2009"	"2009"	142	2958774	4.8
	"Mississippi"	"28"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	"2010"	"2010"	129	2967297	4.3
	"Mississippi"	"28"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	"2011"	"2011"	114	2978512	3.8
	"Mississippi"	"28"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	"2012"	"2012"	125	2984926	4.2
	"Mississippi"	"28"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	"2013"	"2013"	127	2991207	4.2
	"Mississippi"	"28"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	"1999"	"1999"	293	2828408	10.4
	"Mississippi"	"28"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	"2000"	"2000"	301	2844658	10.6
	"Mississippi"	"28"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	"2001"	"2001"	283	2852994	9.9
	"Mississippi"	"28"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	"2002"	"2002"	336	2858681	11.8
	"Mississippi"	"28"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	"2003"	"2003"	429	2868312	15.0
	"Mississippi"	"28"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	"2004"	"2004"	374	2889010	12.9
	"Mississippi"	"28"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	"2005"	"2005"	437	2905943	15.0
	"Mississippi"	"28"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	"2006"	"2006"	439	2904978	15.1
	"Mississippi"	"28"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	"2007"	"2007"	479	2928350	16.4
	"Mississippi"	"28"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	"2008"	"2008"	436	2947806	14.8
	"Mississippi"	"28"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	"2009"	"2009"	471	2958774	15.9
	"Mississippi"	"28"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	"2010"	"2010"	500	2967297	16.9
	"Mississippi"	"28"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	"2011"	"2011"	616	2978512	20.7
	"Mississippi"	"28"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	"2012"	"2012"	589	2984926	19.7
	"Mississippi"	"28"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	"2013"	"2013"	540	2991207	18.1
	"Mississippi"	"28"	"External causes of morbidity and mortality"	"V01-Y89"	"1999"	"1999"	2347	2828408	83.0
	"Mississippi"	"28"	"External causes of morbidity and mortality"	"V01-Y89"	"2000"	"2000"	2360	2844658	83.0
	"Mississippi"	"28"	"External causes of morbidity and mortality"	"V01-Y89"	"2001"	"2001"	2331	2852994	81.7
	"Mississippi"	"28"	"External causes of morbidity and mortality"	"V01-Y89"	"2002"	"2002"	2386	2858681	83.5
	"Mississippi"	"28"	"External causes of morbidity and mortality"	"V01-Y89"	"2003"	"2003"	2388	2868312	83.3
	"Mississippi"	"28"	"External causes of morbidity and mortality"	"V01-Y89"	"2004"	"2004"	2433	2889010	84.2
	"Mississippi"	"28"	"External causes of morbidity and mortality"	"V01-Y89"	"2005"	"2005"	2664	2905943	91.7
	"Mississippi"	"28"	"External causes of morbidity and mortality"	"V01-Y89"	"2006"	"2006"	2635	2904978	90.7
	"Mississippi"	"28"	"External causes of morbidity and mortality"	"V01-Y89"	"2007"	"2007"	2572	2928350	87.8
	"Mississippi"	"28"	"External causes of morbidity and mortality"	"V01-Y89"	"2008"	"2008"	2568	2947806	87.1
	"Mississippi"	"28"	"External causes of morbidity and mortality"	"V01-Y89"	"2009"	"2009"	2416	2958774	81.7
	"Mississippi"	"28"	"External causes of morbidity and mortality"	"V01-Y89"	"2010"	"2010"	2468	2967297	83.2
	"Mississippi"	"28"	"External causes of morbidity and mortality"	"V01-Y89"	"2011"	"2011"	2535	2978512	85.1
	"Mississippi"	"28"	"External causes of morbidity and mortality"	"V01-Y89"	"2012"	"2012"	2435	2984926	81.6
	"Mississippi"	"28"	"External causes of morbidity and mortality"	"V01-Y89"	"2013"	"2013"	2453	2991207	82.0
	"Missouri"	"29"	"Certain infectious and parasitic diseases"	"A00-B99"	"1999"	"1999"	1079	5561948	19.4
	"Missouri"	"29"	"Certain infectious and parasitic diseases"	"A00-B99"	"2000"	"2000"	1060	5595211	18.9
	"Missouri"	"29"	"Certain infectious and parasitic diseases"	"A00-B99"	"2001"	"2001"	1034	5641142	18.3
	"Missouri"	"29"	"Certain infectious and parasitic diseases"	"A00-B99"	"2002"	"2002"	1314	5674825	23.2
	"Missouri"	"29"	"Certain infectious and parasitic diseases"	"A00-B99"	"2003"	"2003"	1335	5709403	23.4
	"Missouri"	"29"	"Certain infectious and parasitic diseases"	"A00-B99"	"2004"	"2004"	1288	5747741	22.4
	"Missouri"	"29"	"Certain infectious and parasitic diseases"	"A00-B99"	"2005"	"2005"	1377	5790300	23.8
	"Missouri"	"29"	"Certain infectious and parasitic diseases"	"A00-B99"	"2006"	"2006"	1361	5842704	23.3
	"Missouri"	"29"	"Certain infectious and parasitic diseases"	"A00-B99"	"2007"	"2007"	1342	5887612	22.8
	"Missouri"	"29"	"Certain infectious and parasitic diseases"	"A00-B99"	"2008"	"2008"	1475	5923916	24.9
	"Missouri"	"29"	"Certain infectious and parasitic diseases"	"A00-B99"	"2009"	"2009"	1423	5961088	23.9
	"Missouri"	"29"	"Certain infectious and parasitic diseases"	"A00-B99"	"2010"	"2010"	1338	5988927	22.3
	"Missouri"	"29"	"Certain infectious and parasitic diseases"	"A00-B99"	"2011"	"2011"	1449	6010688	24.1
	"Missouri"	"29"	"Certain infectious and parasitic diseases"	"A00-B99"	"2012"	"2012"	1408	6021988	23.4
	"Missouri"	"29"	"Certain infectious and parasitic diseases"	"A00-B99"	"2013"	"2013"	1469	6044171	24.3
	"Missouri"	"29"	"Neoplasms"	"C00-D48"	"1999"	"1999"	12507	5561948	224.9
	"Missouri"	"29"	"Neoplasms"	"C00-D48"	"2000"	"2000"	12459	5595211	222.7
	"Missouri"	"29"	"Neoplasms"	"C00-D48"	"2001"	"2001"	12669	5641142	224.6
	"Missouri"	"29"	"Neoplasms"	"C00-D48"	"2002"	"2002"	12631	5674825	222.6
	"Missouri"	"29"	"Neoplasms"	"C00-D48"	"2003"	"2003"	12655	5709403	221.7
	"Missouri"	"29"	"Neoplasms"	"C00-D48"	"2004"	"2004"	12728	5747741	221.4
	"Missouri"	"29"	"Neoplasms"	"C00-D48"	"2005"	"2005"	12681	5790300	219.0
	"Missouri"	"29"	"Neoplasms"	"C00-D48"	"2006"	"2006"	12801	5842704	219.1
	"Missouri"	"29"	"Neoplasms"	"C00-D48"	"2007"	"2007"	12689	5887612	215.5
	"Missouri"	"29"	"Neoplasms"	"C00-D48"	"2008"	"2008"	12827	5923916	216.5
	"Missouri"	"29"	"Neoplasms"	"C00-D48"	"2009"	"2009"	12774	5961088	214.3
	"Missouri"	"29"	"Neoplasms"	"C00-D48"	"2010"	"2010"	12943	5988927	216.1
	"Missouri"	"29"	"Neoplasms"	"C00-D48"	"2011"	"2011"	12792	6010688	212.8
	"Missouri"	"29"	"Neoplasms"	"C00-D48"	"2012"	"2012"	13275	6021988	220.4
	"Missouri"	"29"	"Neoplasms"	"C00-D48"	"2013"	"2013"	13279	6044171	219.7
	"Missouri"	"29"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	"1999"	"1999"	225	5561948	4.0
	"Missouri"	"29"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	"2000"	"2000"	194	5595211	3.5
	"Missouri"	"29"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	"2001"	"2001"	233	5641142	4.1
	"Missouri"	"29"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	"2002"	"2002"	217	5674825	3.8
	"Missouri"	"29"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	"2003"	"2003"	203	5709403	3.6
	"Missouri"	"29"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	"2004"	"2004"	246	5747741	4.3
	"Missouri"	"29"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	"2005"	"2005"	197	5790300	3.4
	"Missouri"	"29"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	"2006"	"2006"	221	5842704	3.8
	"Missouri"	"29"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	"2007"	"2007"	235	5887612	4.0
	"Missouri"	"29"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	"2008"	"2008"	235	5923916	4.0
	"Missouri"	"29"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	"2009"	"2009"	187	5961088	3.1
	"Missouri"	"29"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	"2010"	"2010"	203	5988927	3.4
	"Missouri"	"29"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	"2011"	"2011"	220	6010688	3.7
	"Missouri"	"29"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	"2012"	"2012"	208	6021988	3.5
	"Missouri"	"29"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	"2013"	"2013"	188	6044171	3.1
	"Missouri"	"29"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"1999"	"1999"	2163	5561948	38.9
	"Missouri"	"29"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2000"	"2000"	2105	5595211	37.6
	"Missouri"	"29"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2001"	"2001"	2209	5641142	39.2
	"Missouri"	"29"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2002"	"2002"	2304	5674825	40.6
	"Missouri"	"29"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2003"	"2003"	2292	5709403	40.1
	"Missouri"	"29"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2004"	"2004"	2017	5747741	35.1
	"Missouri"	"29"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2005"	"2005"	2150	5790300	37.1
	"Missouri"	"29"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2006"	"2006"	2088	5842704	35.7
	"Missouri"	"29"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2007"	"2007"	2023	5887612	34.4
	"Missouri"	"29"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2008"	"2008"	1926	5923916	32.5
	"Missouri"	"29"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2009"	"2009"	1867	5961088	31.3
	"Missouri"	"29"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2010"	"2010"	2040	5988927	34.1
	"Missouri"	"29"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2011"	"2011"	2056	6010688	34.2
	"Missouri"	"29"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2012"	"2012"	1964	6021988	32.6
	"Missouri"	"29"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2013"	"2013"	2110	6044171	34.9
	"Missouri"	"29"	"Mental and behavioural disorders"	"F01-F99"	"1999"	"1999"	1018	5561948	18.3
	"Missouri"	"29"	"Mental and behavioural disorders"	"F01-F99"	"2000"	"2000"	1102	5595211	19.7
	"Missouri"	"29"	"Mental and behavioural disorders"	"F01-F99"	"2001"	"2001"	1186	5641142	21.0
